Variable,Univariable,Lasso,Ridge,ComplementNB,RandomForest,CART,GradientBoost,ADAboost,SVM,Sum
FirstDateInvestedByActivisit_2494,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2495,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2496,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2497,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2498,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2499,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2500,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2501,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2502,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2503,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2504,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2505,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2506,0,0,1,1,1,0,0,0,0,3
FirstDateInvestedByActivisit_2507,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2508,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2509,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2510,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2511,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2512,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2513,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2514,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2515,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2516,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2517,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2518,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2519,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2520,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2521,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2522,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2523,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2524,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2525,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2526,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2527,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2528,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2529,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2530,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2531,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2532,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2533,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2534,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2535,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2536,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2537,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2538,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2539,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2540,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2541,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2542,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2543,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2544,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2545,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2546,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2547,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2548,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2549,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2550,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2551,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2552,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2553,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2554,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2555,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2556,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2557,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2558,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2559,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2560,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2561,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2562,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2563,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2564,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2565,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2566,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2567,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2568,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2569,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2570,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2571,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2572,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2573,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2574,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2575,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2576,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2577,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2578,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2579,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2580,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2581,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2582,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2583,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2584,0,0,1,1,0,1,1,0,0,4
FirstDateInvestedByActivisit_2585,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2586,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2587,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2588,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2589,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2590,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2591,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2592,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2593,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2594,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2595,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2596,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2597,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2598,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2599,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2600,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2601,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2602,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2603,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2604,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2605,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2606,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2607,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2608,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2609,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2610,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2611,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2612,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2613,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2614,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2615,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2616,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2617,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2618,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2619,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2620,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2621,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2622,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2623,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_2624,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2625,1,0,1,1,0,0,0,0,0,3
FirstDateInvestedByActivisit_2626,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2627,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2628,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2629,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2630,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2631,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2632,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2633,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2634,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_2635,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2636,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2637,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2638,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2639,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2640,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2641,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2642,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2643,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2644,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2645,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2646,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2647,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2648,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2649,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2650,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2651,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2652,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2653,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2654,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2655,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2656,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2657,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2658,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2659,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2660,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2661,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2662,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2663,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2664,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2665,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2666,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2667,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2668,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2669,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2670,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2671,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2672,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2673,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2674,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2675,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2676,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2677,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2678,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2679,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2680,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2681,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2682,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2683,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2684,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2685,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2686,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2687,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2688,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2689,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2690,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2691,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2692,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2693,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2694,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2695,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2696,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2697,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2698,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2699,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2700,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2701,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2702,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2703,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2704,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2705,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2706,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2707,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2708,0,0,0,1,0,0,0,0,0,1
CurrentHolding_1,1,0,0,0,1,1,1,0,0,4
CurrentHolding_2,1,0,0,0,1,1,0,0,0,3
CurrentHolding_3,1,0,0,0,1,1,0,0,0,3
CurrentHolding_4,1,0,0,0,1,1,0,0,0,3
CurrentHolding_5,1,0,0,0,1,1,0,0,0,3
CurrentHolding_6,1,0,0,0,1,1,1,0,0,4
StatusCurrent_1,1,1,0,0,1,1,1,0,0,5
StatusCurrent_2,1,0,0,0,1,1,1,0,0,4
StatusExisted_1,1,0,0,0,1,0,1,0,1,4
StatusExisted_2,1,0,0,0,1,1,1,0,0,4
DateExited_1,1,0,0,0,1,1,1,0,1,5
DateExited_2,1,0,0,0,1,1,1,1,1,6
DateExited_3,1,0,0,0,1,1,1,0,1,5
DateExited_4,1,0,0,0,1,1,0,0,0,3
DateExited_5,1,0,0,0,1,1,1,0,0,4
DateExited_6,1,0,0,0,1,1,1,0,1,5
DateExited_7,1,0,0,0,1,1,0,0,0,3
DateExited_8,0,0,1,0,1,1,1,1,1,6
DateExited_9,1,0,0,0,1,1,1,1,1,6
DateExited_10,1,0,0,0,1,1,1,0,0,4
DateExited_11,1,0,0,0,1,1,0,0,0,3
DateExited_12,0,0,1,0,1,1,1,1,0,5
DateExited_13,1,0,0,0,1,1,0,0,0,3
DateExited_14,1,0,0,0,0,0,1,1,0,3
DateExited_15,0,0,0,0,1,1,1,1,0,4
DateExited_16,1,0,0,0,1,1,1,1,0,5
ExitType_1,1,1,0,0,1,1,1,1,1,7
ExitType_2,1,0,0,0,1,1,1,1,1,6
ExitType_3,1,0,0,0,1,1,0,0,0,3
ExitType_4,1,0,0,0,1,1,1,0,1,5
ExitType_5,1,0,0,0,1,1,1,0,0,4
ExitType_6,0,0,0,0,1,1,0,0,0,2
ExitType_7,1,0,0,0,1,1,1,0,0,4
ExitType_8,0,0,0,0,1,1,1,0,0,3
ExitType_9,1,0,0,0,1,1,0,0,0,3
ExitType_10,0,0,1,0,1,1,0,0,0,3
ExitType_11,0,0,0,0,1,0,0,1,0,2
ExitType_12,0,0,0,0,1,0,0,0,0,1
ExitType_13,0,0,0,0,1,1,1,0,0,3
ExitType_14,0,0,0,0,0,0,0,0,0,0
ExitType_15,0,0,0,0,0,0,0,0,0,0
ExitType_16,0,0,1,1,0,0,0,0,0,2
ExitType_17,0,0,1,0,1,0,0,0,0,2
ExitType_18,0,0,0,1,0,0,0,0,0,1
ExitType_19,0,0,0,0,0,0,0,0,0,0
PID_COUNT,0,0,0,0,0,0,0,0,0,0
ConpanyRegion_1,1,0,0,0,1,1,0,0,1,4
ConpanyRegion_2,1,0,0,0,1,1,1,0,0,4
ConpanyRegion_3,1,0,0,0,1,1,0,0,0,3
ConpanyRegion_4,1,0,0,0,1,1,0,0,0,3
Currency_1,1,0,0,0,1,0,0,0,0,2
Currency_2,0,0,0,0,0,0,0,0,0,0
Currency_3,1,0,0,0,1,1,0,0,0,3
Currency_4,0,0,0,0,1,0,0,0,0,1
Currency_5,0,0,1,1,0,0,0,0,0,2
Currency_6,0,0,0,0,0,0,0,0,0,0
Currency_7,0,0,0,1,0,0,0,0,0,1
Currency_8,0,0,0,0,0,0,0,0,0,0
Currency_9,0,0,0,1,0,0,0,0,0,1
Currency_10,0,0,0,0,0,0,0,0,0,0
Currency_11,0,0,0,1,0,0,0,0,0,1
Currency_12,0,0,0,0,0,1,0,0,0,1
HitRatioByAct3Y,1,0,0,0,1,1,1,1,0,5
HitRatioByIND,1,1,1,0,1,1,1,1,1,8
CampByIND3Y_1,1,0,0,0,1,1,0,0,1,4
CampByIND3Y_2,0,0,0,0,1,1,0,0,0,2
CampByIND3Y_3,1,0,0,0,1,1,1,0,0,4
CampByIND3Y_4,0,0,0,0,1,1,1,1,0,4
CampByIND3Y_5,1,0,0,0,1,1,0,0,0,3
CampByIND3Y_6,1,0,0,0,1,1,0,0,1,4
CampByIND3Y_7,1,0,0,0,1,1,0,0,0,3
PositiveReturnByIND3Y_1,1,0,0,0,1,1,1,0,1,5
PositiveReturnByIND3Y_2,1,0,0,0,1,1,1,0,0,4
PositiveReturnByIND3Y_3,1,0,0,0,1,1,0,0,1,4
PositiveReturnByIND3Y_4,1,0,0,0,1,1,1,0,0,4
AvgReturnAnnualisedByIND_1,0,0,0,0,1,1,0,0,0,2
AvgReturnAnnualisedByIND_2,0,0,0,0,1,1,0,0,0,2
AvgReturnAnnualisedByIND_3,0,0,0,0,1,1,0,0,0,2
AvgReturnAnnualisedByIND_4,0,0,0,0,1,1,1,0,0,3
AvgReturnAnnualisedByIND_5,0,0,0,0,1,1,0,0,0,2
AvgSPReturnAnnualisedByIND_1,1,0,0,0,1,1,1,1,1,6
AvgSPReturnAnnualisedByIND_2,1,0,0,0,1,1,0,0,1,4
AvgSPReturnAnnualisedByIND_3,1,0,0,0,1,1,1,0,0,4
AvgSPReturnAnnualisedByIND_4,0,0,0,0,1,1,1,0,1,4
AvgSPReturnAnnualisedByIND_5,0,0,0,0,1,1,0,0,0,2
AvgSPReturnAnnualisedByIND_6,1,0,0,0,1,1,0,0,0,3
AvgSPReturnAnnualisedByIND_7,1,0,0,0,1,1,0,0,0,3
MarketCapCategory_1,1,0,0,0,1,1,0,1,1,5
MarketCapCategory_2,1,0,0,0,1,1,0,0,0,3
MarketCapCategory_3,1,0,0,0,1,0,0,0,0,2
MarketCapCategory_4,1,0,0,0,1,0,1,0,0,3
HitRatioByMC3Y_1,1,0,0,0,1,1,0,0,1,4
HitRatioByMC3Y_2,0,0,0,0,1,0,0,0,0,1
HitRatioByMC3Y_3,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_4,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_5,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_6,0,0,0,0,1,0,1,0,0,2
HitRatioByMC3Y_7,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_8,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_9,0,0,0,0,1,0,0,0,0,1
HitRatioByMC3Y_10,1,0,0,0,1,0,0,0,0,2
HitRatioByMC3Y_11,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_12,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_13,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_14,0,0,1,0,0,1,0,0,0,2
HitRatioByMC3Y_15,0,0,0,0,1,0,0,0,0,1
HitRatioByMC3Y_16,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_17,1,0,0,0,1,1,0,0,0,3
HitRatioByMC3Y_18,1,0,0,0,1,1,0,0,0,3
HitRatioByMC3Y_19,0,0,0,0,1,1,0,0,1,3
HitRatioByMC3Y_20,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_21,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_22,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_23,1,0,0,0,0,0,0,0,0,1
HitRatioByMC3Y_24,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_25,1,0,0,0,1,1,1,0,0,4
HitRatioByMC3Y_26,0,0,0,0,1,0,0,0,0,1
HitRatioByMC3Y_27,1,0,0,0,1,1,0,0,0,3
HitRatioByMC3Y_28,0,0,0,0,1,0,0,0,0,1
HitRatioByMC3Y_29,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_30,0,0,0,0,0,1,0,0,0,1
HitRatioByMC3Y_31,1,0,0,0,1,0,0,0,0,2
HitRatioByMC3Y_32,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_33,1,0,0,0,1,0,1,0,0,3
HitRatioByMC3Y_34,0,0,0,0,1,0,0,0,0,1
HitRatioByMC3Y_35,1,0,0,0,1,1,0,0,0,3
HitRatioByMC3Y_36,1,0,0,0,1,1,0,0,0,3
HitRatioByMC3Y_37,1,0,0,0,1,1,0,0,0,3
HitRatioByMC3Y_38,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_39,0,0,1,0,0,0,1,0,0,2
HitRatioByMC3Y_40,0,0,0,0,1,0,1,1,0,3
HitRatioByMC3Y_41,0,0,0,0,1,1,0,0,0,2
HitRatioByMC3Y_42,0,0,0,0,0,0,0,0,0,0
HitRatioByMC3Y_43,1,0,1,0,1,1,1,0,0,5
HitRatioByMC3Y_44,1,0,0,0,1,1,0,0,0,3
NoOfInvByMC_1,1,0,0,0,1,0,0,0,0,2
NoOfInvByMC_2,1,0,0,0,1,1,0,0,0,3
NoOfInvByMC_3,1,0,0,0,1,1,1,0,1,5
NoOfInvByMC_4,1,0,0,0,1,1,0,0,0,3
AvgChangeOverPeriodOfInvByMC_1,1,0,0,0,1,0,0,0,0,2
AvgChangeOverPeriodOfInvByMC_2,1,0,0,0,0,1,1,0,0,3
AvgChangeOverPeriodOfInvByMC_3,1,0,0,0,1,1,0,0,0,3
AvgChangeOverPeriodOfInvByMC_4,1,0,0,0,1,0,1,0,1,4
AvgSPReturnByMC_1,1,0,0,0,1,1,0,0,0,3
AvgSPReturnByMC_2,1,0,0,0,1,0,0,0,0,2
AvgSPReturnByMC_3,1,0,0,0,1,0,1,0,0,3
AvgSPReturnByMC_4,1,0,0,0,1,1,1,0,1,5
ConcernedShareholder_1,1,0,0,0,1,0,1,0,0,3
ConcernedShareholder_2,1,0,0,0,1,0,0,0,0,2
Engagement_1,1,0,0,0,1,1,1,0,0,4
Engagement_2,1,0,0,0,1,1,1,0,0,4
Occasional_1,1,0,0,0,1,1,0,0,0,3
Occasional_2,1,0,0,0,1,1,0,0,1,4
PartialFocus_1,0,0,0,0,1,1,0,0,1,3
PartialFocus_2,0,0,0,0,1,0,0,0,0,1
PrimaryFocus_1,1,0,0,0,1,1,0,0,1,4
PrimaryFocus_2,1,0,0,0,1,1,0,0,0,3
Long_1,0,0,0,0,0,0,0,0,0,0
GainBoardRepresentation_1,1,0,0,0,1,0,1,0,0,3
GainBoardRepresentation_2,1,0,0,0,1,0,1,0,0,3
AdoptMajorityVoteStandard_1,0,0,0,0,1,1,0,0,1,3
AdoptMajorityVoteStandard_2,0,0,0,0,1,1,0,0,0,2
AmendByLaw_1,1,0,0,0,1,0,0,0,0,2
AmendByLaw_2,1,0,0,0,1,0,0,0,0,2
AmendListingStatus_1,0,0,0,0,0,0,0,0,0,0
AmendListingStatus_2,0,0,0,0,0,0,0,0,0,0
BoardIndependence_1,1,0,0,0,1,1,0,0,0,3
BoardIndependence_2,1,0,0,0,1,1,0,0,0,3
BusinessFocus_1,0,0,0,0,1,0,0,0,0,1
BusinessFocus_2,0,0,0,0,1,1,0,0,0,2
BusinessRestructuring_1,0,0,0,0,1,0,0,0,0,1
BusinessRestructuring_2,0,0,0,0,1,1,0,0,0,2
ChangeBoardComposition_1,1,0,0,0,1,0,0,0,0,2
ChangeBoardComposition_2,1,0,0,0,1,1,0,0,0,3
ClosureOfBusinessUnit_1,0,0,0,0,1,0,0,0,0,1
ClosureOfBusinessUnit_2,0,0,0,1,0,0,1,0,0,2
Dividends_1,0,0,0,0,1,0,0,0,0,1
Dividends_2,0,0,0,0,1,1,0,0,0,2
EliminateStaggeredBoard_1,0,0,0,0,1,0,0,0,0,1
EliminateStaggeredBoard_2,0,0,0,0,1,1,0,0,0,2
EquityIssuance_1,0,0,0,0,0,0,0,0,0,0
EquityIssuance_2,0,0,0,0,0,0,0,0,0,0
ExcessCash_1,0,0,0,0,0,0,0,0,0,0
